Code,Label
page=mpp_main&amp;cat=mpp,0
publicationid=520,0
docid=3014,0
pageid=411,0
what=subjectareasd&amp;subjectareasid=25,0
pub_id=93866&amp;app=0,0
tabid=47,0
option=com_content&amp;task=category&amp;sectionid=5&amp;id=15&amp;itemid=28,0
ref=0931-2250,0
sgwid=3-102-70-35682858-detailspage=journal|description|description,0
idocid=228,0
jid=ags,0
jid=dar,0
jid=eag,0
jid=ede,0
research_content_id=22,0
publicationid=831,0
publicationid=111,0
info_center=2&amp;tax_level=1&amp;tax_subject=293,0
modecode=36-25-15-00,0
did=cl_soil,0
docid=6010,0
modecode=64-08-05-00,0
reset=1&amp;type=17&amp;lngdisplay=0&amp;size=0&amp;ipageview=0,0
publicationid=130,0
id=792,0
wasp=27gnthvrlr0991h5tw5w&amp;referrer=parent&amp;backto=searchpublicationsresults22;,0
ref=1351-0754&amp;site=1,0
id=9&amp;catid=2056&amp;level=1&amp;def=1,0
eas:template_im=000bc2&amp;eas:dat_im=000c23,0
appl=1&amp;dat_im=000e9a&amp;dwnld=finalphosphorus.pdf,0
appl=1&amp;dat_im=000ea2&amp;dwnld=finalerosion.pdf,0
project_id=16,0
v_doc_id=839,0
appl=1&amp;dat_im=000e98&amp;dwnld=potassium.final.pdf,0
mival=soils.html,0
fuseaction=page.viewpage&amp;pageid=504&amp;parentid=500,0
paramcountry=188,0
themeid=1,0
info_center=2&amp;tax_level=2&amp;tax_subject=295&amp;level3_id=0&amp;level4_id=0&amp;level5_id=0&amp;topic_id=1410&amp;&amp;placement_default=0,0
dom=culturespecies&amp;xml=oreochromis_niloticus.xml&amp;lang=en,0
dom=culturespecies&amp;xml=oncorhynchus_mykiss.xml&amp;lang=en,0
dom=culturespecies&amp;xml=oncorhynchus_kisutch.xml&amp;lang=en,0
dom=culturespecies&amp;xml=eriocheir_sinensis.xml&amp;lang=en,0
dom=culturespecies&amp;xml=macrobrachium_rosenbergii.xml&amp;lang=en,0
dom=culturespecies&amp;xml=penaeus_monodon.xml,0
dom=culturespecies&amp;xml=litopenaeus_vannamei.xml&amp;lang=en,0
dom=culturespecies&amp;xml=mercenaria_mercenaria.xml&amp;lang=en,0
dom=culturespecies&amp;xml=ostrea_edulis.xml&amp;lang=en,0
dom=culturespecies&amp;xml=crassostrea_gigas.xml&amp;lang=en,0
dom=culturespecies&amp;xml=mytilus_edulis.xml&amp;lang=en,0
dom=culturespecies&amp;xml=crassostrea_virginica.xml&amp;lang=en,0
dom=culturespecies&amp;xml=patinopecten_yessoensis.xml&amp;lang=en,0
entry=directaccess,0
contentid=1991,0
dom=culturespecies&amp;xml=lates_calcarifer.xml&amp;lang=en,0
dom=culturespecies&amp;xml=cyprinus_carpio.xml&amp;lang=en,0
dom=culturespecies&amp;xml=ictalurus_punctatus.xml&amp;lang=en,0
dom=culturespecies&amp;xml=dicentrarchus_labrax.xml&amp;lang=en,0
dom=culturespecies&amp;xml=eucheuma_spp.xml&amp;lang=en,0
dom=culturespecies&amp;xml=laminaria_japonica.xml&amp;lang=en,0
dom=culturespecies&amp;xml=porphyra_spp.xml&amp;lang=en,0
section=crops&amp;ref=poppy,0
info_center=2&amp;tax_level=1&amp;tax_subject=298,0
cat=treetocup&amp;page=1,0
section=crops&amp;ref=tea,0
pgid=60,0
sl1=fish-ecology&amp;h=segate.sunet.se,0
unewsid=116121,0
record_id=6032,0
500,0
cat=59,0
page=building-telescopes,0
op=modload&amp;name=paged&amp;file=index&amp;topic_id=0&amp;page_id=5,0
wfx2=lh2hj34l8s,0
g2_itemid=375,0
c=ps&amp;id=6,0
c=y%3fwfx2%3dlh2hj34l8s&amp;page=1,0
cat=,0
brandid=astronomy_clubs&amp;,0
id=2&amp;l=2,0
abcdefgh,0
body=home,0
categoryid=6,0
c=sk&amp;id=130,0
mod=showinmain&amp;vsize=1500&amp;page=mystarslive/,0
sb_elem,0
category_id=71&amp;pr=3,0
id=1816,0
record_id=9293,0
project=planck,0
id=a-recycled-universe,0
id=is-dark-matter-theory-or,0
fobjectid=41375,0
link=/the_universe/galaxy.html&amp;sw=false&amp;sn=1&amp;d=/the_universe&amp;edu=high&amp;br=graphic&amp;back=/pluto/pluto.html&amp;cd=false&amp;fr=f&amp;tour=,0
refid=761558916,0
chanid=sa006&amp;articleid=0000107a-6236-1fd5-a23683414b7f0000,0
request=settemplate:singlecontent&amp;contenttypea=conwebdoc&amp;contentid=388,0
taxonomytypeid=18&amp;taxonomysubtypeid=107,0
pid=572,0
request=settemplate:singlecontent&amp;contenttypea=conwebdoc&amp;contentid=354&amp;navid=005001004,0
refid=761571204,0
appl=sim&amp;indice=54&amp;xsl=listaspazi&amp;lingua=eng&amp;chiave=600004,0
record=4205,0
page=gr&amp;grid=7071&amp;pt=william%20herschel,0
t=10557,0
page=69,0
cat_id=4&amp;subcat_id=11&amp;art_id=18,0
option=com_content&amp;task=view&amp;id=96&amp;itemid=103,0
q=astronomy,0
c=ss&amp;id=26,0
ref=0035-8711&amp;site=1,0
sgwid=5-102-70-35571185-0,0
evcode,0
articleid=0009d736-1e25-1cd4-b4a8809ec588eedf,0
list661644,0
page=1&amp;c=y,0
object=jupiter,0
object=jupiter&amp;display=moons,0
ring=mars;list,0
storyid=4541338,0
object=asteroids,0
link=/sun/sun.html,0
list93257,0
link=/neptune/magnetosphere/n_aurora.html,0
catid=5&amp;secid=2&amp;secname=culgoora%20observatory&amp;subsecid=1&amp;subsecname=overview,0
vii/92a,0
articleid=000baf7c-7457-1c76-9b81809ec588ef21,0
refid=761565309,0
section=vardatinstructions,0
webpage=96,0
2/,0
fldauto=4,0
ring=cryptoring&amp;list,0
tid=8,0
storyid=1010999,0
/magazin/dz0114e_.htm,0
ring=pore,0
chanid=sa006&amp;articleid=0000e3aa-70e1-10cf-ad1983414b7f0000,0
id=253,0
type=contents&amp;name=biochem,0
p=education_discussion/molecule_of_the_month/pdb23_1.html,0
sgwid=4-102-70-1104183-detailspage=journal|description|description,0
issn=1542-6416&amp;txtcatalog=humanajournals&amp;txtproductid=1542-6416,0
lpage=1622,0
opendocument&amp;hometitle=,0
hierarchyid=102&amp;category1st=a88,0
categoryname=proteomics,0
departmentid=382,0
departmentid=526,0
p=education_discussion/educational_resources/,0
call=bv.view..showtoc&amp;rid=cell.toc&amp;depth=2,0
sgwid=5-102-70-35761683-detailspage=journal|description|description,0
lpage=494,0
showforum=21,0
request=get-document&amp;doi=10.1371/journal.pbio.0020028,0
eventid=5753&amp;date=10/19/2006,0
pageid=10062,0
infocusid=1200002&amp;realmid=,0
ring=rna,0
dbid=4737,0
meeting_no=h60,0
menu=cont&amp;label=table,0
name=appbio&amp;page=main,0
name=danbcbp&amp;page=main,0
sgwid=5-102-70-35606366-detailspage=journal|description|description,0
categoryname=snp+scoring,0
type=method&amp;method_id=555,0
bv_sessionid=@@@@0937418475.1167690030@@@@&amp;bv_engineid=ccciaddjkighejmcfngcfkmdhkkdfll.0&amp;divname=life+science+research&amp;loggedin=false&amp;servicelevel=lit+request&amp;lang=english&amp;csel=hq&amp;catlevel=3&amp;catoid=-32427&amp;ispa=false&amp;categorypath=%2fcatalogs%2flife+science+research%2famplification+%7c+pcr,0
call=bv.view..showsection&amp;rid=cell,0
fid=m20bi&amp;discipline_number=12&amp;product_isbn_issn=0030348498,0
bcb,0
genre=journal&amp;issn=1025-8140,0
referrer=parent&amp;backto=linkingpublicationresults1:1078591,0
sgwid=5-102-70-35743240-detailspage=journal|description|description,0
sgwid=4-102-70-1071796-detailspage=journal|description|description,0
sgwid=5-102-70-35631774-detailspage=journal|description|description,0
sgwid=4-102-70-1175769-detailspage=journal|description|description,0
sgwid=5-102-70-35679696-detailspage=journal|description|description,0
sgwid=4-102-70-1116860-detailspage=journal|description|description,0
_ob=journallisturl&amp;_type=all&amp;_stype=subject&amp;_subjcoll=&amp;_update=y&amp;_frameseg=m&amp;_category=%7c5%7c18%7c46%7c&amp;_version=1&amp;_urlversion=0&amp;_userid=0&amp;md5=da233bc7f0bd9436e2a0a96fc2487d1a,0
table=bio&amp;type=journals&amp;filecode=(b)%20biochem,0
field=category&amp;query=bio.biochem,0
hierarchyid=102&amp;category1st=a83,0
page=toolkit,0
rid=gnd,0
p=160:1:3068865960025140,0
db=genome,0
_ob=journalurl&amp;_cdi=4917&amp;_auth=y&amp;_acct=c000050221&amp;_version=1&amp;_urlversion=0&amp;_userid=10&amp;md5=ba67dedc42446a6f93d1638058ef0c29,0
id=jab,0
genre=journal&amp;issn=1025-5842,0
sgwid=4-102-70-1036476-detailspage=journal|description|description,0
jid=qrb,0
areaid=171,0
id_pk=50,0
jcode=jgen,0
sku=crj22&amp;dept_id=1&amp;mscssid=,0
_ob=journalurl&amp;_cdi=6220&amp;_auth=y&amp;_acct=c000050221&amp;_version=1&amp;_urlversion=0&amp;_userid=10&amp;md5=d057cf683860c059f1f231f12c0b9941,0
referrer=parent&amp;backto=linkingpublicationresults1:1078201,0
referrer=parent&amp;backto=linkingpublicationresults1:1078191,0
sgwid=5-102-70-35681620-0,0
sgwid=6-102-70-1137458-detailspage=journal|description|description,0
sgwid=6-102-70-1082330-detailspage=journal|description|description,0
ref=1467-7644,0
pid=6,0
pub_id=125,0
pub_id=9,0
docid=dhkdjxm5_9dt2kpm,0
docid=dhkdjxm5_4dz4g3h&amp;hl=en,0
module=2&amp;op=&amp;xid=&amp;dok_id=188,0
nav=1&amp;lang=en,0
jid=ejp,0
ref=0032-0862&amp;site=1,0
ref=1437-4781&amp;site=1,0
ref=0931-1785,0
ref=1464-6722,0
ref=0250-8052,0
sgwid=4-10027-70-1179632-0,0
p=c0058903910e47f58f8727150002c47e&amp;pi=0,0
p=c183faa45ac34109a9b3943ee1e1a5fd&amp;pi=0,0
modecode=36400500,0
subjectarea=&amp;pid=35,0
subjectarea=&amp;pid=47,0
sgwid=4-102-70-1048556-detailspage=journal|description|description,0
script=sci_serial&amp;pid=1677-0420&amp;lng=en&amp;nrm=iso,0
ref=0024-4074,0
genre=journal&amp;issn=0792-9978,0
ref=0913-557x,0
ref=0960-7412&amp;site=1,0
script=sci_serial&amp;pid=0102-3306&amp;lng=en&amp;nrm=iso,0
request=get-archive&amp;issn=0026-6493,0
page=shop/flypage_journal&amp;cat=1&amp;product_id=9&amp;itemid=56&amp;option=com_phpshop,0
pageid=publications/veld.htm,0
genre=journal&amp;eissn=1588-2578,0
genre=journal&amp;eissn=1432-2145,0
sgwid=5-102-70-35553476-0,0
sgwid=5-102-70-35598316-0,0
sgwid=5-102-70-35662791-0,0
sgwid=5-102-70-35733903-0,0
sgwid=5-102-70-35758308-0,0
sgwid=5-40109-70-35596736-0,0
jid=ejb,0
cjb,0
id=1&amp;theme=3&amp;jid=ajps,0
id=1&amp;theme=3&amp;jid=ijb,0
jid=ssr,0
journal=97&amp;action=archive,0
tqskip1=1&amp;tqtime=0605,0
vgnextoid=b21be64c5b470110vgnvcm1000001e0215acrcrd&amp;vgnextchannel=7cc71436e3218010vgnvcm1000000e2015acrcrd&amp;searchurl=search_results.jsp&amp;querytext=white:%20structural%20studies%20of%20the%20prokaryotic%20ribosome,0
q=bf_indiv_124683,0
pageid=9559,0
menu=cont.astc09628924&amp;issue=,0
request=get-journals-list,0
ref=0301-4681,0
sgwid=5-102-70-35527587-0,0
sgwid=5-102-70-35575395-0,0
sgwid=5-102-70-35614647-0,0
sgwid=5-102-70-35638284-0,0
sgwid=5-102-70-35667413-0,0
sgwid=5-102-70-35734968-0,0
sgwid=5-102-70-35756228-0,0
sgwid=4-102-70-1072932-detailspage=journal|description|description,0
sgwid=4-102-70-1068440-detailspage=journal|description|description,0
sgwid=4-102-70-1078975-detailspage=journal|description|description,0
sgwid=4-102-70-1032588-detailspage=journal|description|description,0
sgwid=3-102-70-1097488-detailspage=journal|description|description,0
sgwid=6-102-70-1097488-detailspage=journal|description|description,0
pid=13,0
modecode=54020500,0
pl=430&amp;contentid=458,0
id=91481&amp;page=1,0
main=/articles/art0153.html,0
id=51&amp;no_cache=1&amp;l=1,0
id=6494,0
subjectid=1009545,0
jid=zyg,0
id=168&amp;cid=43,0
cjfas,0
ref=0173-9565,0
sgwid=5-102-70-35703701-0,0
sgwid=5-102-70-35740793-0,0
sgwid=4-102-70-1031155-detailspage=journal|description|description,0
sgwid=4-102-70-1047854-detailspage=journal|description|description,0
sgwid=4-102-70-35501345-detailspage=journal|description|description,0
narticleid=377&amp;nlanguageid=2,0
category=mb&amp;pagename=biotoxin,0
pid=11913,0
_ob=journalurl&amp;_cdi=5914&amp;_version=1&amp;_urlversion=0&amp;_userid=0&amp;md5=55a45f26d8ab0c3c4e77e743a2ee619b,0
src=gendocs&amp;link=centerforcanopyecology,0
doi=10.1.1.56.5283,0
src=gendocs&amp;link=cano_myakkawalk&amp;category=research,0
src=gendocs&amp;link=cano_articlemeg&amp;category=research,0
last=krembs&amp;first=christopher,0
ref=0021-8790,0
ref=0141-6707,0
ref=0269-8463,0
sgwid=4-102-70-1081245-detailspage=journal|description|description,0
jid=tro,0
main=conf/home,0
p=25,0
site_id=521,0
articleid=000d4fec-7d5b-1d07-8e49809ec588eedf,0
50,0
t=19713,0
record_id=5787,0
articleid=0007b7dc-6738-1dc9-af71809ec588eedf,0
chanid=sa006&amp;articleid=0008c127-c322-1f80-b57583414b7f0103,0
1.09E+12,0
src=e_h,0
faculty_id=2117,0
record_id=10470&amp;page=234,0
record_id=11876,0
ref=1010-061x&amp;site=1,0
request=get-current-issue,0
aktion=journalhome&amp;produktnr=223831,0
p_ifx=aafc,0
http://www.microscopy-uk.org.uk/pond/taxonomy.html,0
group=arthropoda&amp;contgroup=bilateria,0
search=arachnida,0
ring=spider,0
species=araneus_bicentenarius,0
group=salticidae&amp;contgroup=dionycha,0
species=kukulcania_hibernalis,0
group=scorpionida&amp;contgroup=arachnida,0
group=acari&amp;contgroup=arachnida,0
group=crustacea&amp;contgroup=arthropoda,0
term=crustaceans,0
recnum=sc0027,0
direct=hermit_crab/acadian_hermit_crab,0
recnum=sc0028,0
group=isopoda&amp;contgroup=peracarida,0
file=/chronicle/archive/2001/01/04/mn112063.dtl,0
forumid=37&amp;daysprune=,0
articleid=000c4a73-7799-1d9b-815a809ec5880000,0
term=other%20insects,0
group=archaeognatha&amp;contgroup=insecta,0
fuseaction=category&amp;pestcategory=termites,0
refid=761574832,0
publicationid=338,0
group=coleoptera&amp;contgroup=endopterygota,0
term=beetles,0
group=carabidae&amp;contgroup=adephaga,0
action=show_resources&amp;id=curculio,0
group=aleocharinae&amp;contgroup=staphylinidae,0
group=collembola&amp;contgroup=hexapoda,0
group=dermaptera&amp;contgroup=neoptera,0
group=diplura&amp;contgroup=hexapoda,0
group=diptera&amp;contgroup=endopterygota,0
album_id=3,0
album_id=61,0
album_id=4,0
album_id=6,0
album_id=7,0
album_id=8,0
album_id=20,0
album_id=29,0
album_id=90,0
album_id=55,0
album_id=52,0
album_id=50,0
album_id=44,0
gallery=galleries\animals\insects\flies\hoverflies,0
album_id=49,0
album_id=71,0
album_id=83,0
album_id=101,0
album_id=65,0
album_id=18,0
album_id=17,0
album_id=51,0
album_id=41,0
album_id=59,0
album_id=2,0
album_id=9,0
album_id=96,0
album_id=36,0
album_id=38,0
album_id=39,0
album_id=54,0
album_id=91,0
album_id=48,0
album_id=53,0
album_id=56,0
album_id=15,0
article_id=12,0
article_id=13,0
album_id=12,0
subcatid=18&amp;catid=6,0
group=hemiptera&amp;contgroup=hemipteroid_assemblage,0
id=cercopidae,0
key=cicnymph&amp;i=1,0
sub=957,0
key=membr&amp;lng=en&amp;i=1&amp;j=1,0
script=sci_arttext&amp;pid=s1519-566x2003000100020,0
edpsname=apido,0
see=i_jp2313_1&amp;res=640,0
act=see_image&amp;img=nh/tx/insecta/hymenoptera/formicidae/images/links/camponotus_chromaiodes_worker_tending_aphidsi_jp2318.640.jpg,0
act=see_image&amp;img=nh/tx/insecta/hymenoptera/formicidae/images/links/eciton_hamatumi_jp10447_1.640.jpg,0
act=see_image&amp;img=nh/tx/insecta/hymenoptera/formicidae/images/links/eciton_hamatumi_jp10450_1.640.jpg,0
term=butterflies%20and%20moths,0
id=6478,0
nms=yes,0
outputmode=0&amp;javascript=1&amp;navmenu=1&amp;language=english&amp;mode=chapter&amp;chapter=3&amp;section=0,0
l=2043,0
l=2065,0
l=2192,0
l=2187,0
l=2184,0
l=1922,0
speciespages/cigarzohra.htm,0
speciespages/satyrleder.htm,0
l=1830,0
l=1693,0
l=1703,0
l=1672,0
butterflyid=53,0
l=1722,0
allspecies=&amp;searchtext=chlosyne+nycteis&amp;groupid=&amp;cmdsubmit.x=10&amp;cmdsubmit.y=11&amp;curgroupid=&amp;lgfromwhere=&amp;curpagenum=1,0
l=1384,0
l=1383,0
l=1353,0
l=1366,0
l=1356&amp;chosen_state=05*arkansas,0
l=1346,0
l=1442,0
l=1397,0
l=1416,0
l=1640,0
f=17&amp;sci=riodinidae&amp;com=metalmarks,0
order=mantodea,0
group=mantodea&amp;contgroup=dictyoptera,0
group=megaloptera&amp;contgroup=endopterygota,0
search=odonata,0
v=o6opjbumd5k,0
group=phasmida&amp;contgroup=neoptera,0
group=phthiraptera&amp;contgroup=hemipteroid_assemblage,0
group=plecoptera&amp;contgroup=neoptera,0
group=protura&amp;contgroup=hexapoda,0
group=strepsiptera&amp;contgroup=endopterygota,0
group=thysanura&amp;contgroup=insecta,0
term=centipedes%20and%20millipedes,0
base=pycnogon,0
spgmgal=species/chelicerata,0
spgmgal=species/brachiopoda,0
group=ectoprocts,0
set_albumname=west_coast_bryozoans,0
speciesid=270,0
group=vertebrata&amp;contgroup=craniata,0
group=chordata&amp;contgroup=animals,0
group=living_amphibians&amp;contgroup=terrestrial_vertebrates,0
where-genus=ambystoma&amp;where-species=annulatum,0
where-genus=ambystoma&amp;where-species=californiense,0
where-genus=ambystoma&amp;where-species=cingulatum,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=ambystoma&amp;where-species=cingulatum,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=ambystoma&amp;where-species=gracile,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=amphiuma&amp;where-species=tridactylum,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=amphiuma&amp;where-species=pholeter,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=amphiuma&amp;where-species=means,0
query_src=aw_lists_alpha_&amp;where-genus=ambystoma&amp;where-species=flavipiperatum,0
where-genus=aneides&amp;where-species=aeneus,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=desmognathus&amp;where-species=aeneus,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=desmognathus&amp;where-species=auriculatus,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=eurycea&amp;where-species=spelaea,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=eurycea&amp;where-species=chamberlaini,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=eurycea&amp;where-species=bislineata,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=eurycea&amp;where-species=waterlooensis,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=eurycea&amp;where-species=tynerensis,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=necturus&amp;where-species=lewisi,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=necturus&amp;where-species=alabamensis,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=necturus&amp;where-species=beyeri,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=necturus&amp;where-species=punctatus,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=notophthalmus&amp;where-species=perstriatus,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=notophthalmus&amp;where-species=meridionalis,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=plethodon&amp;where-species=larselli,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=plethodon&amp;where-species=elongatus,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=plethodon&amp;where-species=idahoensis,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=plethodon&amp;where-species=dunni,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=siren&amp;where-species=lacertina,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=siren&amp;where-species=intermedia,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=taricha&amp;where-species=rivularis,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=taricha&amp;where-species=granulosa,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=proteus&amp;where-species=anguinus,0
articleid=000d5dcc-ca4a-1e1c-8b3b809ec588eedf,0
record=iqwbenacjxszsqhy,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=atelopus&amp;where-species=varius,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=atelopus&amp;where-species=spumarius,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=oophaga&amp;where-species=pumilio,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=dendrobates&amp;where-species=leucomelas,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=phyllobates&amp;where-species=terribilis,0
frog_id=118,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=hyla&amp;where-species=arborea,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=hyla&amp;where-species=chrysoscelis,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=hyla&amp;where-species=eximia,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=hyla&amp;where-species=femoralis,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=hyla&amp;where-species=hallowellii,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=hyla&amp;where-species=japonica,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=pseudacris&amp;where-species=brachyphona,0
frog_id=137,0
frog_id=136,0
frog_id=138,0
query_src=aw_lists_genera_&amp;table=amphib&amp;where-genus=guibemantis&amp;where-species=bicalcaratus,0
searchname=eleutherodactylus+iberia,0
cid=7&amp;id=80,0
page=speciespages/species_page&amp;key=asponsa,0
sp=027092,0
sp=027134,0
sp=027133,0
sp=027128,0
pid=1&amp;cid=7&amp;id=47,0
spcode=b090,0
cid=7&amp;id=38,0
cid=7&amp;id=55,0
cid=7&amp;id=26,0
page=speciespages/species_page&amp;key=bvirginianus,0
idespecie=1431,0
cid=7&amp;id=74,0
idfamilia=52,0
idfamilia=55,0
idfamilia=58,0
idespecie=341,0
page=speciespages/species_page&amp;key=zmacroura,0
dinos,0
action=spchtmdetails.asp&amp;sid=2443&amp;m=0,0
action=spchtmdetails.asp&amp;sid=3442&amp;m=0,0
sp=030184,0
myespece=ictplu,0
id=55342&amp;cat=guyra,0
category=aplomado%20falcon%20restoration,0
action=spchtmdetails.asp&amp;sid=3592&amp;m=0,0
idespecie=805,0
page=speciespages/species_page&amp;key=cvirginianus,0
env=-news_article:m35--1-4-s:n-68--&amp;n_event=,0
sp=035194,0
page=speciespages/species_page&amp;key=mgallopavo,0
idespecie=1017,0
idespecie=1034,0
idfamilia=39,0
cn=303,0
sp=008002,0
sp=008001,0
a=2723&amp;q=325978&amp;depnav_gid=1655,0
a=2723&amp;q=326024&amp;depnav_gid=1655,0
action=spchtmdetails.asp&amp;sid=5928&amp;m=0,0
action=spchtmdetails.asp&amp;sid=5935&amp;m=0,0
action=spchtmdetails.asp&amp;sid=5944&amp;m=0,0
action=spchtmdetails.asp&amp;sid=5966&amp;m=0,0
a=458&amp;q=150475,0
option=com_content&amp;task=view&amp;id=24&amp;itemid=71,0
cid=7&amp;id=30,0
cid=7&amp;id=41,0
recnum=bd0032,0
spcode=b03e,0
pid=1&amp;cid=7&amp;id=40,0
pid=1&amp;id=65&amp;cid=7,0
cid=7&amp;id=52,0
sp=122080,0
sp=122063,0
sp=122072,0
idfamilia=123,0
sp=118063,0
sp=118004,0
sp=118003,0
sp=118002,0
sp=118039,0
sp=118032,0
sp=118038,0
sp=118031,0
sp=118025,0
page=speciespages/species_page&amp;key=pcarolinensis,0
action=spchtmdetails.asp&amp;sid=9176&amp;m=0,0
action=spchtmdetails.asp&amp;sid=9175&amp;m=0,0
q=8317183072035&amp;lang=en-us,0
action=spchtmdetails.asp&amp;sid=8576&amp;m=0,0
action=spchtmdetails.asp&amp;sid=8578&amp;m=0,0
sp=129010,0
sp=147001,0
action=spchtmdetails.asp&amp;sid=7759&amp;m=0,0
a=2723&amp;q=326080&amp;depnav_gid=1655,0
cid=7&amp;id=56,0
query_src=photos_index&amp;where-lifeform=any&amp;rel-taxon=contains&amp;where-taxon=&amp;rel-namesoup=matchphrase&amp;where-namesoup=mountain+bluebird&amp;rel-location=matchphrase&amp;where-location=&amp;rel-state=eq&amp;where-state=any&amp;rel-country=eq&amp;where-country=any&amp;where-collectn=any&amp;rel-photographer=eq&amp;where-photographer=any&amp;rel-kwid=equals&amp;where-kwid=,0
query_src=photos_index&amp;where-lifeform=any&amp;rel-taxon=begins+with&amp;where-taxon=sialia+mexicana&amp;rel-namesoup=matchphrase&amp;where-namesoup=western+bluebird&amp;rel-location=matchphrase&amp;where-location=&amp;rel-county=eq&amp;where-county=any&amp;rel-state=eq&amp;where-state=any&amp;rel-country=eq&amp;where-country=any&amp;where-collectn=any&amp;rel-photographer=eq&amp;where-photographer=any&amp;rel-kwid=equals&amp;where-kwid=,0
search_topic=tsn&amp;search_value=179806,0
pid=620&amp;srcid=265,0
pid=629&amp;srcid=265,0
pid=614&amp;srcid=265,0
cid=7&amp;id=25,0
action=spchtmdetails.asp&amp;sid=7451&amp;m=0,0
sp=137055,0
sp=137026,0
sp=137063,0
sp=137056,0
idfamilia=141,0
action=spchtmdetails.asp&amp;sid=7299&amp;m=0,0
action=spchtmdetails.asp&amp;sid=7305&amp;m=0,0
action=spchtmdetails.asp&amp;sid=7304&amp;m=0,0
idfamilia=18,0
storyid=4622633,0
sp=011003,0
action=spchtmdetails.asp&amp;sid=1530&amp;m=0,0
ring=spheniscus,0
casid=1933,0
taxon_id=66969,0
refid=761554738,0
curgroupid=1&amp;shapeid=960,0
section=species&amp;cat=aegolius&amp;sub=funereus,0
section=species&amp;cat=aegolius&amp;sub=acadicus,0
section=species&amp;cat=asio,0
section=species&amp;cat=athene,0
cid=7&amp;id=76,0
id=20020813ie12,0
contentid=119,0
section=species&amp;cat=glaucidium,0
genus=megascops&amp;species=asio,0
section=species&amp;cat=megascops,0
section=species&amp;cat=ninox,0
section=species&amp;cat=otus,0
section=species&amp;cat=strix,0
contentid=118,0
query_src=photos_index&amp;where-lifeform=any&amp;rel-taxon=contains&amp;where-taxon=tyto+alba&amp;rel-namesoup=matchphrase&amp;where-namesoup=&amp;rel-location=matchphrase&amp;where-location=&amp;rel-county=eq&amp;where-county=any&amp;rel-state=eq&amp;where-state=any&amp;rel-country=eq&amp;where-country=any&amp;where-collectn=any&amp;rel-photographer=eq&amp;where-photographer=any&amp;rel-kwid=equals&amp;where-kwid=,0
genus=tyto&amp;species=alba,0
section=species&amp;cat=tyto,0
idfamilia=70,0
section=champions:baywatch:biotope_7,0
file_name=cepl030p&amp;file_type=gif,0
v=ychjmxut2o0,0
op=list&amp;wanted=7,0
page=titlepage.htm,0
page=titlepage_iraq.htm,0
pid=136,0
dom=species&amp;fid=2124,0
speciesid=767,0
src=gendocs&amp;id=101&amp;category=shark%20research,0
q=hydrolagus+colliei&amp;submit=go,0
order=squaliformes,0
group=hyperoartia&amp;contgroup=vertebrata,0
id=2529,0
id=2528,0
group=hyperotreti&amp;contgroup=craniata,0
id=2513,0
